Cik,Ticker,MultipleTickers,CompanyName
"1515966",,,"LODGECAP, INC."
"1453814","MDSO","MDSO","Medidata Solutions, Inc."
"1374536",,,"Medytox Solutions, Inc."
"1078099","MEET","MEET","MeetMe, Inc."
"1356104","MLNX","MLNX","Mellanox Technologies, Ltd."
"1521847","MEMP","MEMP","Memorial Production Partners LP"
"1557822",,,"Mercedes Benz Auto Receivables Trust 2012-1"
"1544670",,,"Mercedes-Benz Auto Lease Trust 2012-A"
"1574448",,,"Mercedes-Benz Auto Lease Trust 2013-A"
"1592290",,,"Mercedes-Benz Auto Lease Trust 2013-B"
"1582010",,,"Mercedes-Benz Auto Receivables Trust 2013-1"
"310158","MRK","MRK","Merck & Co. Inc."
"1521549",,,"BLACKCRAFT CULT, INC."
"1571088","MWRX","MWRX","MergeWorthRx Corp."
"1100734",,,"Merilus, Inc."
"1428042",,,"Meritage Futures Fund L.P."
"833079","MTH","MTH","Meritage Homes CORP"
"826683",,,"Merriman Holdings, Inc"
"733076",,,"MetLife Insurance CO of Connecticut"
"1353722",,,"Mewbourne Energy Partners 06-A, L.P."
"1353748",,,"Mewbourne Energy Partners 07-A, L.P."
"1491262",,,"Mewbourne Energy Partners 10-A, L.P."
"1581776",,,"Mid-America Apartments, L.P."
"1527709","MCEP","MCEP","Mid-Con Energy Partners, LP"
"1412665","MOFG","MOFG","MidWestOne Financial Group, Inc."
"1578685","MEP","MEP","Midcoast Energy Partners, L.P."
"1533924","MPO","MPO","Midstates Petroleum Company, Inc."
"1319009","MDW","MDW","Midway Gold Corp"
"728385",,,"Midwest Energy Emissions Corp."
"1425355",,,"Mill City Ventures III, Ltd"
"1468910",,,"Millburn Multi-Markets Fund L.P."
"1372375","MM","MM","Millennial Media Inc."
"1035422","IDSM","IDSM","Mindesta Inc."
"1576263","MRTX","MRTX","Mirati Therapeutics, Inc."
"890394","MOSY","MOSY","MoSys, Inc."
"1113513",,,"MobileSmith, Inc."
"1084267",,,"Mobiquity Technologies, Inc."
"1489137","MCP","MCP","Molycorp, Inc."
"1364856","MNRK","MNRK","Monarch Financial Holdings, Inc."
"1103982","MDLZ","MDLZ","Mondelez International, Inc."
"1385292","TYPE","TYPE","Monotype Imaging Holdings Inc."
"865752","MNST","MNST","Monster Beverage Corp"
"1424879",,,"Moody National REIT I, Inc."
"1582037",,,"Morgan Stanley Bank of America Merrill Lynch Trust 2013-C11"
"1342126","MHGC","MHGC","Morgans Hotel Group Co."
"1289419","MORN","MORN","Morningstar, Inc."
"68505","MSI","MSI","Motorola Solutions, Inc."
"1581223",,,"Mullan Agritech, Inc."
"811779",,,"MultiCell Technologies, Inc."
"1573516","MUSA","MUSA","Murphy USA Inc."
"1436161",,,"United Cannabis Corp"
"1163739","NBR","NBR","NABORS INDUSTRIES LTD"
"789933","NC","NC","NACCO INDUSTRIES INC"
"704532","NANO","NANO","NANOMETRICS INC"
"883107","NANX","NANX","NANOPHASE TECHNOLOGIES Corp"
"1105184","NSPH","NSPH","NANOSPHERE INC"
"1120193","NDAQ","NDAQ","NASDAQ OMX GROUP, INC."
"796534","NKSH","NKSH","NATIONAL BANKSHARES INC"
"877860","NHI","NHI","NATIONAL HEALTH INVESTORS INC"
"1047335","NHC","NHC","NATIONAL HEALTHCARE CORP"
"935494","NATI","NATI","NATIONAL INSTRUMENTS CORP"
"1021860","NOV","NOV","NATIONAL OILWELL VARCO INC"
"700733","NPBC","NPBC","NATIONAL PENN BANCSHARES INC"
"80172","NPK","NPK","NATIONAL PRESTO INDUSTRIES INC"
"708870",,,"NATIONAL PROPERTY INVESTORS 6"
"70487","NRCIA","NRCIA,NRCIB","NATIONAL RESEARCH CORP"
"751364","NNN","NNN","NATIONAL RETAIL PROPERTIES, INC."
"865058","NSEC","NSEC","NATIONAL SECURITY GROUP INC"
"70684",,,"NATIONAL WESTERN LIFE INSURANCE CO"
"1084991","NGS","NGS","NATURAL GAS SERVICES GROUP INC"
"912061","NHTC","NHTC","NATURAL HEALTH TRENDS CORP"
"1171486","NRP","NRP","NATURAL RESOURCE PARTNERS LP"
"275053","NATR","NATR","NATURES SUNSHINE PRODUCTS INC"
"878526","BABY","BABY","NATUS MEDICAL INC"
"1078207","NLS","NLS","NAUTILUS, INC."
"810509","NAVB","NAVB","NAVIDEA BIOPHARMACEUTICALS, INC."
"1019737","NCI","NCI","NAVIGANT CONSULTING INC"
"793547","NAVG","NAVG","NAVIGATORS GROUP INC"
"908837","NBTF","NBTF","NB&T FINANCIAL GROUP INC"
"902739",,,"NBCUniversal Media, LLC"
"790359","NBTB","NBTB","NBT BANCORP INC"
"1334478","NCIT","NCIT","NCI, Inc."
"1318742",,,"NCL CORP Ltd."
"70866","NCR","NCR","NCR CORP"
"906709","NKTR","NKTR","NEKTAR THERAPEUTICS"
"1258602","NNI","NNI","NELNET INC"
"1077183","NEO","NEO","NEOGENOMICS INC"
"1022701","NEOM","NEOM","NEOMEDIA TECHNOLOGIES INC"
"1196298",,,"NEPHROS INC"
"888471",,,"NESTOR PARTNERS"
"1065280","NFLX","NFLX","NETFLIX INC"
"1122904","NTGR","NTGR","NETGEAR, INC"
"1282631","NLST","NLST","NETLIST INC"
"1080657",,,"NETREIT, INC."
"1117106","N","N","NETSUITE INC"
"1065078","NTIP","NTIP","NETWORK 1 TECHNOLOGIES INC"
"934796",,,"NETWORK CN INC"
"1387713",,,"NEULION, INC."
"914475","NBIX","NBIX","NEUROCRINE BIOSCIENCES INC"
"1265888","NSR","NSR","NEUSTAR INC"
"71180",,,"NEVADA POWER CO"
"1263762","NCBC","NCBC,SLCT","SELECT BANCORP, INC."
"746514","NEN","NEN","NEW ENGLAND REALTY ASSOCIATES LIMITED PARTNERSHIP"
"1409253",,,"North America Frac Sand, Inc."
"846931","LSBG","LSBG","Lake Sunapee Bank Group"
"1163389",,,"NEW PEOPLES BANKSHARES INC"
"71557","NULM","NULM","NEW ULM TELECOM INC"
"910073","NYCB","NYCB","NEW YORK COMMUNITY BANCORP INC"
"1273685","NYMT","NYMT,NYMTO,NYMTP","NEW YORK MORTGAGE TRUST INC"
"71691","NYT","NYT","NEW YORK TIMES CO"
"714530","NBBC","NBBC","NEWBRIDGE BANCORP"
"1175483","DS","DS","Drive Shack Inc."
"814453","NWL","NWL","NEWELL BRANDS INC"
"912750","NFX","NFX","NEWFIELD EXPLORATION CO /DE/"
"1126234","NLNK","NLNK","NEWLINK GENETICS CORP"
"1282637","NEU","NEU","NEWMARKET CORP"
"1164727","NEM","NEM","NEWMONT MINING CORP /DE/"
"71829","NR","NR","NEWPARK RESOURCES INC"
"225263","NEWP","NEWP","NEWPORT CORP"
"1094019","NEWT","NEWT","NEWTEK BUSINESS SERVICES, INC."
"1233275",,,"NEXCORE HEALTHCARE CAPITAL CORP"
"1142417","NXST","NXST","NEXSTAR BROADCASTING GROUP INC"
"753308","NEE","NEE","NEXTERA ENERGY INC"
"1213660","NFEC","NFEC","NF Energy Saving Corp"
"1561528",,,"NF Investment Corp."
"1297704","OHAI","OHAI","OHA Investment Corp"
"1065332","EGOV","EGOV","NIC INC"
"1174850",,,"NICOLET BANKSHARES INC"
"1037016","NIHD","NIHD","NII HOLDINGS INC"
"1111711","NI","NI","NISOURCE INC/DE"
"72162","NL","NL","NL INDUSTRIES INC"
"1547903","NMIH","NMIH","NMI Holdings, Inc."
"918541","NNBR","NNBR","NN INC"
"1169055",,,"NOBLE CORP"
"72207","NBL","NBL","NOBLE ENERGY INC"
"709005","NROM","NROM","NOBLE ROMANS INC"
"1275158","NDLS","NDLS","NOODLES & Co"
"72333","JWN","JWN","NORDSTROM INC"
"702165","NSC","NSC","NORFOLK SOUTHERN CORP"
"722313","NSYS","NSYS","NORTECH SYSTEMS INC"
"1216596","NTK","NTK","NORTEK INC"
"1450524",,,"NORTH BAY RESOURCES INC"
"353191","NOVB","NOVB","NORTH VALLEY BANCORP"
"1354772","NECB","NECB","NORTHEAST COMMUNITY BANCORP INC"
"72741","ES","ES","EVERSOURCE ENERGY"
"1104485",,,"NORTHERN OIL & GAS, INC."
"1123852",,,"NORTHERN STATES POWER CO"
"72909",,,"NORTHERN STATES POWER CO /WI/"
"73124","NTRS","NTRS,NTRSP","NORTHERN TRUST CORP"
"843368",,,"NORTHLAND CABLE PROPERTIES EIGHT LIMITED PARTNERSHIP"
"1163370","NRIM","NRIM","NORTHRIM BANCORP INC"
"1133421","NOC","NOC","NORTHROP GRUMMAN CORP /DE/"
"1273801","NRF","NRF","NORTHSTAR REALTY FINANCE CORP."
"919864",,,"NORTHWEST INDIANA BANCORP"
"73020","NWN","NWN","NORTHWEST NATURAL GAS CO"
"1001385","NWPX","NWPX","NORTHWEST PIPE CO"
"110019",,,"NORTHWEST PIPELINE LLC"
"1507718",,,"Cubed, Inc."
"73088","NWE","NWE","NORTHWESTERN CORP"
"1013272","NWFL","NWFL","NORWOOD FINANCIAL CORP"
"1160945",,,"NOVA STAR INNOVATIONS INC"
"1173420","NG","NG","NOVAGOLD RESOURCES INC"
"1022652","INSG","INSG","INSEEGO CORP."
"1025953","NOVS","NOVS","NOVATION COMPANIES, INC."
"1000694","NVAX","NVAX","NOVAVAX INC"
"1548621",,,"NPC Restaurant Holdings, LLC"
"890465","NPSP","NPSP","NPS PHARMACEUTICALS INC"
"1013871","NRG","NRG","NRG ENERGY, INC."
"1567683","NYLD","NYLD","NRG Yield, Inc."
"13372",,,"NSTAR ELECTRIC CO"
"1328571","NTLS","NTLS","NTELOS HOLDINGS CORP."
"748592","NTN","NTN","NTN BUZZTIME INC"
"1278384","NLP","NLP","NTS REALTY HOLDINGS LP"
"1126216",,,"NTS, INC."
"1021561","NUS","NUS","NU SKIN ENTERPRISES INC"
"73309","NUE","NUE","NUCOR CORP"
"870753","NMRX","NMRX","NUMEREX CORP /PA/"
"1119643","NPHC","NPHC","NUTRA PHARMA CORP"
"1096376","NTRI","NTRI","NUTRI SYSTEM INC /DE/"
"1142596","NUVA","NUVA","NUVASIVE INC"
"1532961","NVEE","NVEE","NV5 Holdings, Inc."
"1045810","NVDA","NVDA","NVIDIA CORP"
"906163","NVR","NVR","NVR INC"
"1401708","NSTG","NSTG","NanoString Technologies Inc"
"1475841","NBHC","NBHC","National Bank Holdings Corp"
"1377630","NCMI","NCMI","National CineMedia, Inc."
"1527190",,,"National CineMedia, LLC"
"1578735","NGHC","NGHC,NGHCP","National General Holdings Corp."
"1301106","NATL","NATL","National Interstate CORP"
"1520566","NSM","NSM","Nationstar Mortgage Holdings Inc."
"1586513",,,"Natural Resources Corp"
"863895",,,"NaturalNano, Inc."
"1493552","NVSL","NVSL","Naugatuck Valley Financial Corp"
"1296435","NP","NP","Neenah Paper Inc"
"320017","NBS","NBS,CLBS","NeoStem, Inc."
"87050","NEON","NEON","Neonode, Inc"
"1338095",,,"NephroGenex, Inc."
"1101865","NMXS","NMXS","Net Medical Xpress Solutions, Inc."
"1357459","CUR","CUR","Neuralstem, Inc."
"1289850","NURO","NURO,NUROW","NeuroMetrix, Inc."
"1485589",,,"Nevada Property 1 LLC"
"105744","GBR","GBR","New Concept Energy, Inc."
"1586227",,,"New Dimension Holdings, Inc."
"1574596","NWHM","NWHM","New Home Co Inc."
"1579684","NEWM","NEWM","New Media Investment Group Inc."
"1515173",,,"New Mountain Finance AIV Holdings Corp"
"1496099","NMFC","NMFC","New Mountain Finance Corp"
"1491925",,,"New Mountain Finance Holdings, L.L.C."
"1556593","NRZ","NRZ","New Residential Investment Corp."
"1578086",,,"NewPage Holdings Inc."
"1373561","NEWS","NEWS","NewStar Financial, Inc."
"1561781",,,"Nexus Enterprise Solutions, Inc."
"1404636",,,"NiMin Energy Corp."
"1397410",,,"Nielsen CO B.V."
"1492633","NLSN","NLSN","Nielsen Holdings plc"
"1114208",,,"NightCulture, Inc."
"1458891","NE","NE","Noble Corp plc"
"1422105",,,"Noranda Aluminum Holding CORP"
"1582616","NCFT","NCFT","Norcraft Companies, Inc."
"1515635",,,"North American Oil & Gas Corp."
"1503707",,,"NorthStar Healthcare Income, Inc."
"1564657",,,"NorthStar Real Estate Income II, Inc."
"1455650",,,"NorthStar Real Estate Income Trust, Inc."
"1502628",,,"Northam Acquisition Corp."
"1533454","NTI","NTI","Northern Tier Energy LP"
"1493225","NFBK","NFBK","Northfield Bancorp, Inc."
"1471265","NWBI","NWBI","Northwest Bancshares, Inc."
"1513761","NCLH","NCLH","Norwegian Cruise Line Holdings Ltd."
"1473334","NVFY","NVFY","Nova Lifestyle, Inc."
"1389545","NBY","NBY","NovaBay Pharmaceuticals, Inc."
"1543418","NCQ","NCQ","NovaCopper Inc."
"1543637",,,"Nu-Med Plus, Inc."
"1110805","NS","NS","NuStar Energy L.P."
"1223786","NSH","NSH","NuStar GP Holdings, LLC"
"1526183",,,"Nudg Media Inc."
"1273385",,,"Nutrastar International Inc."
"1345801",,,"Nuveen Diversified Commodity Fund"
"1522699",,,"Nuveen Long/Short Commodity Total Return Fund"
"1403853",,,"Nuverra Environmental Solutions, Inc."
"1333170","NXTM","NXTM","NxStage Medical, Inc."
"1566826","NXTD","NXTD,NXTDW","Nxt-ID, Inc."
"898173","ORLY","ORLY","O REILLY AUTOMOTIVE INC"
"797468","OXY","OXY","OCCIDENTAL PETROLEUM CORP /DE/"
"350737","OBCI","OBCI","OCEAN BIO CHEM INC"
"73756","OII","OII","OCEANEERING INTERNATIONAL INC"
"1004702","OCFC","OCFC","OCEANFIRST FINANCIAL CORP"
"1578932","OCIP","OCIP","OCI Partners LP"
"1575051","CINR","CINR","Ciner Resources LP"
"1353741",,,"OCM HoldCo, LLC"
"1107280","USVO","USVO","OCULUS VISIONTECH INC."
"873860","OCN","OCN","OCWEN FINANCIAL CORP"
"798528","OMEX","OMEX","ODYSSEY MARINE EXPLORATION INC"
"1573352",,,"OE Funding LLC"
"800240","ODP","ODP","OFFICE DEPOT INC"
"1030469","OFG","OFG","OFG BANCORP"
"1487918","OFS","OFS","OFS Capital Corp"
"1021635","OGE","OGE","OGE ENERGY CORP."
"788816",,,"OGLETHORPE POWER CORP"
"73960",,,"OHIO EDISON CO"
"1577459",,,"OHIO PHASE-IN-RECOVERY FUNDING LLC"
"73986",,,"OHIO POWER CO"
"894671","OVBC","OVBC","OHIO VALLEY BANC CORP"
"1121484","OIS","OIS","OIL STATES INTERNATIONAL, INC"
"74145",,,"OKLAHOMA GAS & ELECTRIC CO"
"1314196",,,"OLB GROUP, INC."
"885568",,,"OLD DOMINION ELECTRIC COOPERATIVE"
"878927","ODFL","ODFL","OLD DOMINION FREIGHT LINE INC/VA"
"1253317","OLBK","OLBK","OLD LINE BANCSHARES INC"
"707179","ONB","ONB","OLD NATIONAL BANCORP /IN/"
"740971","OPOF","OPOF","OLD POINT FINANCIAL CORP"
"74260","ORI","ORI","OLD REPUBLIC INTERNATIONAL CORP"
"357173","OSBC","OSBC,OSBCP","OLD SECOND BANCORP INC"
"74303","OLN","OLN","OLIN CORP"
"917470","ZEUS","ZEUS","OLYMPIC STEEL INC"
"899723","OMG","OMG","OM GROUP INC"
"888491","OHI","OHI","OMEGA HEALTHCARE INVESTORS INC"
"1053650","OME","OME","OMEGA PROTEIN CORP"
"1285819","OMER","OMER","OMEROS CORP"
"353230","OCR","OCR","OMNICARE INC"
"926326","OMCL","OMCL","OMNICELL, Inc"
"29989","OMC","OMC","OMNICOM GROUP INC."
"1034592","OMCM","OMCM","OMNICOMM SYSTEMS INC"
"1090061","OMN","OMN","OMNOVA SOLUTIONS INC"
"1103640",,,"OMPHALOS, CORP"
"890564","ASGN","ASGN","ON ASSIGNMENT INC"
"1097864","ON","ON","ON SEMICONDUCTOR CORP"
"1021604","OTIV","OTIV","ON TRACK INNOVATIONS LTD"
"949858","OGXI","OGXI","ONCOGENEX PHARMACEUTICALS, INC."
"1193311",,,"ONCOR ELECTRIC DELIVERY CO LLC"
"1100179",,,"ONCOR ELECTRIC DELIVERY TRANSITION BOND CO LLC"
"1587732","OGS","OGS","ONE Gas, Inc."
"712770","OLP","OLP","ONE LIBERTY PROPERTIES INC"
"1039684","OKE","OKE","ONEOK INC /NEW/"
"909281","OKS","OKS","ONEOK Partners LP"
"1100917","ONVI","ONVI","ONVIA INC"
"1125914","OPEN","OPEN","OPENTABLE INC"
"791963","OPY","OPY","OPPENHEIMER HOLDINGS INC"
"1174940","OGEN","OGEN","ORAGENICS INC"
"1098996",,,"ORANCO INC"
"1116463","OSUR","OSUR","ORASURE TECHNOLOGIES INC"
"1361983","ORBC","ORBC","ORBCOMM Inc."
"74818","ORBT","ORBT","ORBIT INTERNATIONAL CORP"
"820736","ORB","ORB","ORBITAL SCIENCES CORP /DE/"
"1115836","BEL","BEL","Belmond Ltd."
"1560449",,,"ORION FINANCIAL GROUP Inc"
"1227265",,,"ORION FUTURES FUND LP"
"1296445","ORA","ORA","ORMAT TECHNOLOGIES, INC."
"826154","ORRF","ORRF","ORRSTOWN FINANCIAL SERVICES INC"
"1405686",,,"OSAGE EXPLORATION & DEVELOPMENT, INC."
"1360886","OSIR","OSIR","OSIRIS THERAPEUTICS, INC."
"1288359","OTEL","OTEL","OTELCO INC."
"1094139","OPCO","OPCO","OURPETS CO"
"941604","OUTR","OUTR","OUTERWALL INC"
"75208","OSG","OSG","OVERSEAS SHIPHOLDING GROUP INC"
"1130713","OSTK","OSTK","OVERSTOCK.COM, INC"
"75252","OMI","OMI","OWENS & MINOR INC/VA/"
"812074","OI","OI","OWENS ILLINOIS INC /DE/"
"812233",,,"OWENS-ILLINOIS GROUP INC"
"75288","OXM","OXM","OXFORD INDUSTRIES INC"
"908259",,,"OXIGENE INC"
"1431567","OVLY","OVLY","Oak Valley Bancorp"
"1403528","OAK","OAK","Oaktree Capital Group, LLC"
"1486159","OAS","OAS","Oasis Petroleum Inc."
"1444397","OSHC","OSHC","Ocean Shore Holding Co."
"1274644","OCRX","OCRX","Ocera Therapeutics, Inc."
"1403256","OZM","OZM","Och-Ziff Capital Management Group LLC"
"1516007","OILT","OILT","Oiltanking Partners, L.P."
"1568139",,,"Bio-En Holdings Corp."
"1317945","OFLX","OFLX","Omega Flex, Inc."
"1470795","OABC","OABC","OmniAmerican Bancorp, Inc."
"1404804",,,"Omnitek Engineering Corp"
"1506385",,,"American Housing REIT Inc."
"1302573","OMED","OMED","OncoMed Pharmaceuticals Inc"
"1130598","ONTX","ONTX","Onconova Therapeutics, Inc."
"1412067",,,"Oncothyreon Inc."
"1369817","OB","OB","OneBeacon Insurance Group, Ltd."
"1561206",,,"OnePower Systems Ltd."
"1485001","ONFC","ONFC","Oneida Financial Corp."
"919130","ONSM","ONSM","Onstream Media CORP"
"1069308","OPXA","OPXA,OPXAW","Opexa Therapeutics, Inc."
"1218683",,,"OphthaliX, Inc."
"1410939","OPHT","OPHT","Ophthotech Corp."
"944809","OPK","OPK","Opko Health, Inc."
"1448431",,,"OptimizeRx Corp"
"1288855","OPHC","OPHC","OptimumBank Holdings, Inc."
"1303433",,,"Optionable Inc"
"1394159","OWW","OWW","Orbitz Worldwide, Inc."
"1518621","ORC","ORC","Orchid Island Capital, Inc."
"1324189","TIS","TIS","Orchids Paper Products CO /DE"
"1382911","OREX","OREX","Orexigen Therapeutics, Inc."
"1460602",,,"Orgenesis Inc."
"1358190","ONP","ONP","Orient Paper Inc."
"1402829","ORN","ORN","Orion Group Holdings Inc"
"1436164",,,"Oryon Technologies, Inc."
"1321070","OTTW","OTTW","Ottawa Savings Bancorp, Inc."
"1466593","OTTR","OTTR","Otter Tail Corp"
"1544227","OVAS","OVAS","OvaScience, Inc."
"1500904",,,"Rowl, Inc."
"1370946","OC","OC","Owens Corning"
"1556364",,,"Owens Realty Mortgage, Inc."
"1586049","OXFD","OXFD","Oxford Immunotec Global PLC"
"1412347","WMLP","WMLP","Westmoreland Resource Partners, LP"
"75340","PFIN","PFIN","P&F INDUSTRIES INC"
"731288",,,"PACCAR FINANCIAL CORP"
"75362","PCAR","PCAR","PACCAR INC"
"1091735","PACR","PACR","PACER INTERNATIONAL INC"
"1299130","PACB","PACB","PACIFIC BIOSCIENCES OF CALIFORNIA, INC."
"1084717","PCBK","PCBK","PACIFIC CONTINENTAL CORP"
"1093728","PFLC","PFLC","PACIFIC FINANCIAL CORP"
"75488",,,"PACIFIC GAS & ELECTRIC Co"
"1138476",,,"PACIFIC HEALTH CARE ORGANIZATION INC"
"1109546","PMBC","PMBC","PACIFIC MERCANTILE BANCORP"
"830748","PCE","PCE","PACIFIC OFFICE PROPERTIES TRUST, INC."
"1377167",,,"PACIFIC OIL Co"
"1028918","PPBI","PPBI","PACIFIC PREMIER BANCORP INC"
"874841","PSUN","PSUN","PACIFIC SUNWEAR OF CALIFORNIA INC"
"1163612",,,"PACIFIC VEGAS GLOBAL STRATEGIES INC"
"1086303",,,"PACIFIC WEBWORKS INC"
"75594",,,"PACIFICORP /OR/"
"1567388",,,"PACK FUERTE, INC."
"75677","PKG","PKG","PACKAGING CORP OF AMERICA"
"1102112","PACW","PACW","PACWEST BANCORP"
"1017655","PAYD","PAYD","PAID INC"
"1069530","PTIE","PTIE","PAIN THERAPEUTICS INC"
"706874","PLMT","PLMT","PALMETTO BANCSHARES INC"
"798287","PTSI","PTSI","PAM TRANSPORTATION SERVICES INC"
"724606","PNRA","PNRA","PANERA BREAD CO"
"76063",,,"PANHANDLE EASTERN PIPE LINE CO LP"
"901491","PZZA","PZZA","PAPA JOHNS INTERNATIONAL INC"
"1166365",,,"PAPERWEIGHT DEVELOPMENT CORP"
"821483","PARR","PARR","PAR PACIFIC HOLDINGS, INC."
"878088","PRX","PRX","PAR PHARMACEUTICAL COMPANIES, INC."
"708821","PAR","PAR","PAR TECHNOLOGY CORP"
"76149","PARF","PARF","PARADISE INC"
"928953","PRLE","PRLE","PARAGON REAL ESTATE EQUITY & INVESTMENT TRUST"
"805676","PRK","PRK","PARK NATIONAL CORP /OH/"
"76282","PKOH","PKOH","PARK OHIO HOLDINGS CORP"
"1068148",,,"PARK OHIO INDUSTRIES INC/OH"
"1315399","PKBK","PKBK","PARKE BANCORP, INC."
"76321","PKD","PKD","PARKER DRILLING CO /DE/"
"914139","PRKR","PRKR","PARKERVISION INC"
"729237","PKY","PKY","PARKWAY PROPERTIES INC"
"911421","PRE","PRE","PARTNERRE LTD"
"1400431","PTI","PTI","PATHEON INC"
"1046188","PBHC","PBHC","PATHFINDER BANCORP INC"
"76605","PATK","PATK","PATRICK INDUSTRIES INC"
"1098146","PNBK","PNBK","PATRIOT NATIONAL BANCORP INC"
"889900","PTEN","PTEN","PATTERSON UTI ENERGY INC"
"704159",,,"VBI VACCINES INC."
"1088034","PYDS","PYDS","PAYMENT DATA SYSTEMS INC"
"1534504","PBF","PBF","PBF Energy Inc."
"1566097",,,"PBF Finance Corp"
"1566011",,,"PBF Holding Co LLC"
"1050377","CNXN","CNXN","PC CONNECTION INC"
"1057083","PCTI","PCTI","PC TEL INC"
"937941","PCMI","PCMI","PCM, INC."
"77877","PDCE","PDCE","PDC ENERGY, INC."
"1120914","PDFS","PDFS","PDF SOLUTIONS INC"
"1054102","IDXG","IDXG","Interpace Diagnostics Group, Inc."
"882104","PDLI","PDLI","PDL BIOPHARMA, INC."
"1064728","BTU","BTU","PEABODY ENERGY CORP"
"1050743","PGC","PGC","PEAPACK GLADSTONE FINANCIAL CORP"
"78100",,,"PECO ENERGY CO"
"1141197",,,"PEDEVCO CORP"
"1013857","PEGA","PEGA","PEGASYSTEMS INC"
"921738","PENN","PENN","PENN NATIONAL GAMING INC"
"77159","PVAC","PVAC","PENN VIRGINIA CORP"
"716605","PWOD","PWOD","PENNS WOODS BANCORP INC"
"1568669","PFSI","PFSI","PENNYMAC FINANCIAL SERVICES, INC."
"1019849","PAG","PAG","PENSKE AUTOMOTIVE GROUP, INC."
"77360","PNR","PNR","PENTAIR plc"
"318300","PEBO","PEBO","PEOPLES BANCORP INC"
"1093672","PEBK","PEBK","PEOPLES BANCORP OF NORTH CAROLINA INC"
"770460","PFBX","PFBX","PEOPLES FINANCIAL CORP /MS/"
"1056943","PFIS","PFIS","PEOPLES FINANCIAL SERVICES CORP."
"1135971","POM","POM","PEPCO HOLDINGS INC"
"77476","PEP","PEP","PEPSICO INC"
"1357878",,,"PEPTIDE TECHNOLOGIES, INC."
"880177","PSMI","PSMI","PEREGRINE SEMICONDUCTOR CORP"
"1085869","PRFT","PRFT","PERFICIENT INC"
"31791","PKI","PKI","PERKINELMER INC"
"319654","PBT","PBT","PERMIAN BASIN ROYALTY TRUST"
"1024126","PTX","PTX","PERNIX THERAPEUTICS HOLDINGS, INC."
"872248","PQ","PQ","PETROQUEST ENERGY INC"
"863157","PETM","PETM","PETSMART INC"
"78003","PFE","PFE","PFIZER INC"
"1095315","PFSW","PFSW","PFSWEB INC"
"1004980","PCG","PCG","PG&E Corp"
"81157",,,"PGI INC"
"1354327","PGTI","PGTI","PGT, Inc."
"949699","PCYC","PCYC","PHARMACYCLICS INC"
"1326190","PIP","PIP","PHARMATHENE, INC"
"77776","PHH","PHH","PHH CORP"
"350403","PHII","PHII,PHIIK","PHI INC"
"1572910","PSXP","PSXP","PHILLIPS 66 PARTNERS LP"
"711665","PHMD","PHMD","PHOTOMEDEX INC"
"1048055",,,"PHYSICAL PROPERTY HOLDINGS, INC."
"830122","PICO","PICO","PICO HOLDINGS INC /NEW"
"802481","PPC","PPC","PILGRIMS PRIDE CORP"
"1463191",,,"PIMI AGRO CLEANTECH, INC."
"356213","PNK","PNK","PINNACLE ENTERTAINMENT INC."
"1115055","PNFP","PNFP","PINNACLE FINANCIAL PARTNERS INC"
"764622","PNW","PNW","PINNACLE WEST CAPITAL CORP"
"320575","PES","PES","PIONEER ENERGY SERVICES CORP"
"1038357","PXD","PXD","PIONEER NATURAL RESOURCES CO"
"1449792","PPSI","PPSI","PIONEER POWER SOLUTIONS, INC."
"1230245","PJC","PJC","PIPER JAFFRAY COMPANIES"
"78814","PBI","PBI","PITNEY BOWES INC /DE/"
"1040161","PXLW","PXLW","PIXELWORKS, INC"
"1070423","PAA","PAA","PLAINS ALL AMERICAN PIPELINE LP"
"1581990","PAGP","PAGP","PLAINS GP HOLDINGS LP"
"1171500","PTP","PTP","PLATINUM UNDERWRITERS HOLDINGS LTD"
"879682","VIVE","VIVE","VIVEVE MEDICAL, INC."
"1093691","PLUG","PLUG","PLUG POWER INC"
"849213","PCL","PCL","PLUM CREEK TIMBER CO INC"
"1168455","PLBC","PLBC","PLUMAS BANCORP"
"850579","PLXT","PLXT","PLX TECHNOLOGY INC"
"1284807","PGEM","PGEM","PLY GEM HOLDINGS INC"
"908311","CMCT","CMCT","CIM Commercial Trust Corp"
"767920","PMCS","PMCS","PMC SIERRA INC"
"713676","PNC","PNC","PNC FINANCIAL SERVICES GROUP, INC."
"1108426","PNM","PNM","PNM RESOURCES INC"
"1302177","PTEK","PTEK","POKERTEK, INC."
"931015","PII","PII","POLARIS INDUSTRIES INC/MN"
"1010552","PLCM","PLCM","POLYCOM INC"
"927417","POLGA","POLGA","POLYMER GROUP INC"
"1122976","POL","POL","POLYONE CORP"
"945841","POOL","POOL","POOL CORP"
"784011","POPEZ","POPEZ,POPE","POPE RESOURCES LTD PARTNERSHIP"
"1041379","PLKI","PLKI","POPEYES LOUISIANA KITCHEN, INC."
"763901","BPOP","BPOP,BPOPM,BPOPN","POPULAR INC"
"1185348","PRAA","PRAA","PRA GROUP INC"
"784977","POR","POR","PORTLAND GENERAL ELECTRIC CO /OR/"
"1269021","PTLA","PTLA","PORTOLA PHARMACEUTICALS INC"
"844985","POSC","POSC","POSITRON CORP"
"1012271",,,"POST APARTMENT HOMES LP"
"903127","PPS","PPS","POST PROPERTIES INC"
"855931","POT","POT","POTASH CORP OF SASKATCHEWAN INC"
